"ID_outbreak","OCV_before_1","OCV_before_2","OCV_before_3","OCV_during","OCV_after_1","spatial_scale","Num_doses","Target_pop","Start_date"
"AFR::COD::Sud-Kivu::Nundu Health District-2010-01-25-2010-03-14",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2010-08-30-2011-06-26",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2012-03-12-2012-04-15",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2012-11-26-2013-05-19",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2013-12-23-2014-02-16",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2014-11-17-2015-03-29",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2018-02-05-2018-04-29",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2020-01-27-2020-05-17",NA,NA,NA,NA,NA,"same",16348,"165628",""
"AFR::COD::Sud-Kivu::Uvira Health District-2010-04-05-2010-12-05",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District-2012-01-09-2012-05-06",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District-2014-01-13-2014-06-15",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District-2014-09-08-2014-11-02",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District-2014-12-01-2015-03-22",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District-2016-07-18-2016-11-06",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District-2017-08-07-2017-10-22",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District-2018-10-15-2018-11-25",NA,NA,NA,NA,NA,"same",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Kabindula-2010-08-23-2010-11-07",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Kalundu Cepac-2012-03-12-2012-07-08",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Kalundu Etat-2010-06-07-2010-10-31",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Kavimvira-2013-10-07-2014-01-05",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Kilomoni-2010-02-08-2010-05-02",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Kilomoni-2012-04-09-2012-06-24",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Kilomoni-2013-11-18-2014-01-12",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Mulongwe-2010-08-23-2010-10-31",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::St Paul-2010-09-20-2011-05-15",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::St Paul-2011-07-04-2011-12-11",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Tanganyika-2010-08-30-2010-11-28",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Tanganyika-2012-11-12-2013-06-16",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Uvira Health District::Tanganyika-2013-09-16-2013-12-29",NA,NA,NA,NA,NA,"larger",330819,"352401",""
"AFR::COD::Sud-Kivu::Fizi Health District-2010-03-15-2010-05-23",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2011-09-19-2011-10-30",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2013-03-11-2013-06-02",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2013-11-04-2014-01-26",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2014-12-01-2015-04-05",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2015-09-14-2016-03-06",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2016-11-14-2017-03-12",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2018-07-16-2019-02-24",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District-2019-04-29-2020-07-05",NA,NA,NA,NA,NA,"same",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District::Baraka-2010-09-06-2011-05-22",NA,NA,NA,NA,NA,"larger",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District::Mwangaza-2011-03-28-2011-05-08",NA,NA,NA,NA,NA,"larger",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District::Mwangaza-2011-07-25-2012-04-29",NA,NA,NA,NA,NA,"larger",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District::Sebele-2011-01-24-2012-02-12",NA,NA,NA,NA,NA,"larger",296430,"327827",""
"AFR::COD::Sud-Kivu::Fizi Health District::Sebele-2012-04-09-2013-01-13",NA,NA,NA,NA,NA,"larger",296430,"327827",""
"AFR::COD::Sud-Kivu::Idjwi Health District-2017-09-04-2018-02-04",NA,NA,NA,NA,NA,"same",57378,"61836",""
"AFR::COD::Sud-Kivu::Idjwi Health District-2019-02-25-2020-01-26",NA,NA,NA,NA,NA,"same",57378,"61836",""
"AFR::COD::Sud-Kivu::Idjwi Health District-2020-04-20-2020-08-30",NA,NA,NA,NA,NA,"same",57378,"61836",""
"AFR::COD::Sud-Kivu::Minova Health District-2010-10-25-2011-01-23",NA,NA,NA,NA,NA,"same",127546,"144097",""
"AFR::COD::Sud-Kivu::Minova Health District-2012-08-27-2013-06-09",NA,NA,NA,NA,NA,"same",127546,"144097",""
"AFR::COD::Sud-Kivu::Minova Health District-2013-08-05-2014-08-03",NA,NA,NA,NA,NA,"same",127546,"144097",""
"AFR::COD::Sud-Kivu::Minova Health District-2014-10-20-2014-12-07",NA,NA,NA,NA,NA,"same",127546,"144097",""
"AFR::COD::Sud-Kivu::Minova Health District-2017-07-31-2018-03-04",NA,NA,NA,NA,NA,"same",127546,"144097",""
"AFR::COD::Sud-Kivu::Minova Health District-2019-09-16-2020-02-16",NA,NA,NA,NA,NA,"same",127546,"144097",""
"AFR::COD::Sud-Kivu::Nundu Health District-2010-01-25-2010-03-14",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2010-08-30-2011-06-26",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2012-03-12-2012-04-15",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2012-11-26-2013-05-19",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2013-12-23-2014-02-16",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2014-11-17-2015-03-29",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2018-02-05-2018-04-29",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Sud-Kivu::Nundu Health District-2020-01-27-2020-05-17",NA,NA,NA,NA,NA,"same",151644,"165628",""
"AFR::COD::Nord-Kivu::Goma Health District-2010-01-18-2010-08-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2012-01-23-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2012-07-23-2012-09-23",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2012-11-19-2013-03-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2013-09-02-2013-11-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2015-08-03-2015-11-08",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2016-02-01-2016-05-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2017-06-26-2018-01-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District-2019-06-24-2020-05-10",FALSE,FALSE,FALSE,TRUE,FALSE,"same",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2012-01-16-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2013-01-14-2013-03-17",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2013-09-02-2013-10-20",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District::Heal Africa-2010-01-25-2011-01-16",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Goma Health District::Heal Africa-2013-01-21-2013-05-26",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",113021,"112612","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2010-02-08-2010-05-02",FALSE,FALSE,FALSE,FALSE,FALSE,"same",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2012-01-30-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2012-10-15-2012-11-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2014-06-09-2014-08-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2017-06-26-2017-12-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2019-05-20-2020-05-31",FALSE,FALSE,FALSE,TRUE,FALSE,"same",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District::Katoyi-2010-01-25-2010-04-11",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Karisimbi Health District::Majengo-2010-02-08-2010-05-16",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",104408,"117952","2020-01-15"
"AFR::COD::Nord-Kivu::Itebero Health District-2017-11-20-2018-02-18",FALSE,FALSE,FALSE,FALSE,FALSE,"same",11740,"11220","2020-01-17"
"AFR::COD::Nord-Kivu::Nyiragongo Health District-2017-06-26-2018-04-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",150848,"128657","2020-01-15"
"AFR::COD::Nord-Kivu::Nyiragongo Health District-2019-07-15-2020-03-22",FALSE,FALSE,FALSE,TRUE,FALSE,"same",150848,"128657","2020-01-15"
"AFR::COD::Nord-Kivu::Kibua Health District-2017-11-13-2018-06-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",19479,"20095","2020-01-17"
"AFR::COD::Nord-Kivu::Kibua Health District-2019-10-07-2020-05-31",FALSE,FALSE,FALSE,TRUE,FALSE,"same",19479,"20095","2020-01-17"
"AFR::COD::Nord-Kivu::Mweso Health District-2011-01-31-2012-10-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",23000,"22994","2020-01-15"
"AFR::COD::Nord-Kivu::Mweso Health District-2013-10-21-2013-12-15",FALSE,FALSE,FALSE,FALSE,FALSE,"same",23000,"22994","2020-01-15"
"AFR::COD::Nord-Kivu::Mweso Health District-2014-09-22-2015-01-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",23000,"22994","2020-01-15"
"AFR::COD::Nord-Kivu::Mweso Health District-2015-12-21-2016-02-28",FALSE,FALSE,FALSE,FALSE,FALSE,"same",23000,"22994","2020-01-15"
"AFR::COD::Nord-Kivu::Mweso Health District-2016-05-16-2016-07-17",FALSE,FALSE,FALSE,FALSE,FALSE,"same",23000,"22994","2020-01-15"
"AFR::COD::Nord-Kivu::Mweso Health District-2017-10-09-2018-04-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",23000,"22994","2020-01-15"
"AFR::COD::Nord-Kivu::Mutwanga Health District-2012-01-16-2012-09-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",51169,"48208","2020-01-15"
"AFR::COD::Nord-Kivu::Mutwanga Health District-2015-02-23-2015-08-30",FALSE,FALSE,FALSE,FALSE,FALSE,"same",51169,"48208","2020-01-15"
"AFR::COD::Kinshasa::Binza Meteo Health District-2012-05-28-2012-07-29",FALSE,FALSE,FALSE,FALSE,FALSE,"same",81141,"89035","2019-05-28"
"AFR::COD::Kinshasa::Binza Meteo Health District-2017-12-11-2018-04-22",FALSE,FALSE,FALSE,FALSE,FALSE,"same",81141,"89035","2019-05-28"
"AFR::COD::Nord-Kivu::Binza Health District-2019-03-04-2019-06-16",FALSE,FALSE,FALSE,TRUE,FALSE,"same",81141,"89035","2019-05-28"
"AFR::COD::Nord-Kivu::Kayna Health District-2019-01-28-2019-05-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",109030,"139398","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2010-01-18-2010-08-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2012-01-23-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2012-07-23-2012-09-23",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2012-11-19-2013-03-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2013-09-02-2013-11-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2015-08-03-2015-11-08",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2016-02-01-2016-05-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2017-06-26-2018-01-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District-2019-06-24-2020-05-10",TRUE,TRUE,TRUE,FALSE,FALSE,"same",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2012-01-16-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2013-01-14-2013-03-17",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2013-09-02-2013-10-20",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District::Heal Africa-2010-01-25-2011-01-16",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Goma Health District::Heal Africa-2013-01-21-2013-05-26",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",107459,"97547","2019-05-28"
"AFR::COD::Nord-Kivu::Rutshuru Health District-2013-12-23-2014-11-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",78138,"108321","2019-05-28"
"AFR::COD::Nord-Kivu::Rutshuru Health District-2016-03-14-2017-01-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",78138,"108321","2019-05-28"
"AFR::COD::Nord-Kivu::Rutshuru Health District-2017-05-22-2017-11-26",FALSE,FALSE,FALSE,FALSE,FALSE,"same",78138,"108321","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2010-02-08-2010-05-02",FALSE,FALSE,FALSE,FALSE,FALSE,"same",317375,"328117","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2012-01-30-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",317375,"328117","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2012-10-15-2012-11-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",317375,"328117","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2014-06-09-2014-08-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",317375,"328117","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2017-06-26-2017-12-03",FALSE,FALSE,FALSE,FALSE,FALSE,"same",317375,"328117","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District-2019-05-20-2020-05-31",FALSE,FALSE,FALSE,TRUE,FALSE,"same",317375,"328117","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District::Katoyi-2010-01-25-2010-04-11",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",317375,"328117","2019-05-28"
"AFR::COD::Nord-Kivu::Karisimbi Health District::Majengo-2010-02-08-2010-05-16",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",317375,"328117","2019-05-28"
"AFR::COD::Kinshasa::Binza Meteo Health District-2012-05-28-2012-07-29",FALSE,FALSE,FALSE,FALSE,FALSE,"same",87595,"89035","2019-10-30"
"AFR::COD::Kinshasa::Binza Meteo Health District-2017-12-11-2018-04-22",FALSE,FALSE,FALSE,FALSE,FALSE,"same",87595,"89035","2019-10-30"
"AFR::COD::Nord-Kivu::Binza Health District-2019-03-04-2019-06-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",87595,"89035","2019-10-30"
"AFR::COD::Nord-Kivu::Kayna Health District-2019-01-28-2019-05-12",FALSE,FALSE,FALSE,FALSE,FALSE,"same",120295,"139398","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2010-01-18-2010-08-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2012-01-23-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2012-07-23-2012-09-23",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2012-11-19-2013-03-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2013-09-02-2013-11-24",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2015-08-03-2015-11-08",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2016-02-01-2016-05-01",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2017-06-26-2018-01-14",FALSE,FALSE,FALSE,FALSE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District-2019-06-24-2020-05-10",FALSE,FALSE,FALSE,TRUE,FALSE,"same",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2012-01-16-2012-03-25",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2013-01-14-2013-03-17",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District::Buhimba-2013-09-02-2013-10-20",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District::Heal Africa-2010-01-25-2011-01-16",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Goma Health District::Heal Africa-2013-01-21-2013-05-26",FALSE,FALSE,FALSE,FALSE,FALSE,"larger",110172,"97547","2019-10-30"
"AFR::COD::Nord-Kivu::Rutshuru Health District-2013-12-23-2014-11-16",FALSE,FALSE,FALSE,FALSE,FALSE,"same",89474,"108321","2019-10-30"
